time,distance0,distance1
0.001,1000,1000
0.002,1000,1000
0.003,1000,1000
0.004,1000,1000
0.005,1000,1000
0.006,1000,1000
0.007,1000,1000
0.008,1000,1000
0.009,1000,1000
0.01,1000,1000
0.011,1000,1000
0.012,1000,1000
0.013,1000,1000
0.014,1000,1000
0.015,1000,1000
0.016,1000,1000
0.017,1000,1000
0.018,1000,1000
0.019,1000,1000
0.02,1000,1000
0.021,1000,1000
0.022,1000,1000
0.023,1000,1000
0.024,1000,1000
0.025,1000,1000
0.026,1000,1000
0.027,1000,1000
0.028,1000,1000
0.029,1000,1000
0.03,1000,1000
0.031,1000,1000
0.032,1000,1000
0.033,1000,1000
0.034,1000,1000
0.035,1000,1000
0.036,1000,1000
0.037,1000,1000
0.038,1000,1000
0.039,1000,1000
0.04,1000,1000
0.041,1000,1000
0.042,1000,1000
0.043,1000,1000
0.044,1000,1000
0.045,1000,1000
0.046,1000,1000
0.047,1000,1000
0.048,1000,1000
0.049,1000,1000
0.05,1000,1000
0.051,1000,1000
0.052,1000,1000
0.053,1000,1000
0.054,1000,1000
0.055,1000,1000
0.056,1000,1000
0.057,1000,1000
0.058,1000,1000
0.059,1000,1000
0.06,1000,1000
0.061,1000,1000
0.062,1000,1000
0.063,1000,1000
0.064,1000,1000
0.065,1000,1000
0.066,1000,1000
0.067,1000,1000
0.068,1000,1000
0.069,1000,1000
0.07,1000,1000
0.071,1000,1000
0.072,1000,1000
0.073,1000,1000
0.074,1000,1000
0.075,1000,1000
0.076,1000,1000
0.077,1000,1000
0.078,1000,1000
0.079,1000,1000
0.08,1000,1000
0.081,1000,1000
0.082,1000,1000
0.083,1000,1000
0.084,1000,1000
0.085,1000,1000
0.086,1000,1000
0.087,1000,1000
0.088,1000,1000
0.089,1000,1000
0.09,1000,1000
0.091,1000,1000
0.092,1000,1000
0.093,1000,1000
0.094,1000,1000
0.095,1000,1000
0.096,1000,1000
0.097,1000,1000
0.098,1000,1000
0.099,1000,1000
0.1,1000,1000
0.101,1000,1000
0.102,1000,1000
0.103,1000,1000
0.104,1000,1000
0.105,1000,1000
0.106,1000,1000
0.107,1000,1000
0.108,1000,1000
0.109,1000,1000
0.11,1000,1000
0.111,1000,1000
0.112,1000,1000
0.113,1000,1000
0.114,1000,1000
0.115,1000,1000
0.116,1000,1000
0.117,1000,1000
0.118,1000,1000
0.119,1000,1000
0.12,1000,1000
0.121,1000,1000
0.122,1000,1000
0.123,1000,1000
0.124,1000,1000
0.125,1000,1000
0.126,1000,1000
0.127,1000,1000
0.128,1000,1000
0.129,1000,1000
0.13,1000,1000
0.131,1000,1000
0.132,1000,1000
0.133,1000,1000
0.134,1000,1000
0.135,1000,1000
0.136,1000,1000
0.137,1000,1000
0.138,1000,1000
0.139,1000,1000
0.14,1000,1000
0.141,1000,1000
0.142,1000,1000
0.143,1000,1000
0.144,1000,1000
0.145,1000,1000
0.146,1000,1000
0.147,1000,1000
0.148,1000,1000
0.149,1000,1000
0.15,1000,1000
0.151,1000,1000
0.152,1000,1000
0.153,1000,1000
0.154,1000,1000
0.155,1000,1000
0.156,1000,1000
0.157,1000,1000
0.158,1000,1000
0.159,1000,1000
0.16,1000,1000
0.161,1000,1000
0.162,1000,1000
0.163,1000,1000
0.164,1000,1000
0.165,1000,1000
0.166,1000,1000
0.167,1000,1000
0.168,1000,1000
0.169,1000,1000
0.17,1000,1000
0.171,1000,1000
0.172,1000,1000
0.173,1000,1000
0.174,1000,1000
0.175,1000,1000
0.176,1000,1000
0.177,1000,1000
0.178,1000,1000
0.179,1000,1000
0.18,1000,1000
0.181,1000,1000
0.182,1000,1000
0.183,1000,1000
0.184,1000,1000
0.185,1000,1000
0.186,1000,1000
0.187,1000,1000
0.188,1000,1000
0.189,1000,1000
0.19,1000,1000
0.191,1000,1000
0.192,1000,1000
0.193,1000,1000
0.194,1000,1000
0.195,1000,1000
0.196,1000,1000
0.197,1000,1000
0.198,1000,1000
0.199,1000,1000
0.2,1000,1000
0.201,1000,1000
0.202,1000,1000
0.203,1000,1000
0.204,1000,1000
0.205,1000,1000
0.206,1000,1000
0.207,1000,1000
0.208,1000,1000
0.209,1000,1000
0.21,1000,1000
0.211,1000,1000
0.212,1000,1000
0.213,1000,1000
0.214,1000,1000
0.215,1000,1000
0.216,1000,1000
0.217,1000,1000
0.218,1000,1000
0.219,1000,1000
0.22,1000,1000
0.221,1000,1000
0.222,1000,1000
0.223,1000,1000
0.224,1000,1000
0.225,1000,1000
0.226,1000,1000
0.227,1000,1000
0.228,1000,1000
0.229,1000,1000
